action,source_ip_entropy,requests_per_min,distinct_resources_touched,is_public_acl,iam_wildcard_permissions,data_transfer_mb,new_role_assumed,off_hours,mfa_present,label,event_id,resource_type,account_id
ConsoleLogin,1.9979512533119714,1,2,0,0,2.1901175778399686,0,0,1,0,EVT-001865,EKS,145654
AssumeRole,1.825707964733304,2,1,0,0,10.493413138817047,0,0,1,0,EVT-001866,IAM,231503
AttachRolePolicy,2.131562313837145,5,1,0,0,1.8224423899052289,0,0,1,0,EVT-001867,IAM,178932
AssumeRole,1.987926057141659,2,1,0,0,9.872640934819495,0,0,1,0,EVT-001868,EC2,697419
PutObject,1.8261202105107464,5,2,0,0,0.027126830480110727,0,0,1,0,EVT-001869,EKS,233327
PutObjectAcl,1.8313744923498283,2,3,1,1,0.082172034497004,0,1,1,1,EVT-001870,IAM,399398
RunInstances,2.248183625383357,3,2,0,0,0.8195292352930754,0,0,1,0,EVT-001871,EKS,339991
GetObject,1.2033238661426915,5,1,0,0,5.825257683398642,0,1,1,0,EVT-001872,EC2,535823
PutObjectAcl,2.479113795796388,6,1,0,0,5.763848062211322,0,0,1,0,EVT-001873,IAM,436034
PutObject,1.673263692711704,6,1,0,0,2.0651744996113925,0,0,1,0,EVT-001874,IAM,261057
AssumeRole,2.4404770133516793,2,2,0,0,3.682293591098132,0,0,1,0,EVT-001875,EC2,471759
ConsoleLogin,2.174022515104563,3,2,0,0,0.031192510550283114,0,0,1,0,EVT-001876,S3,596024
PutObjectAcl,1.5469621499237671,2,3,1,0,1.0347953319969,1,0,0,1,EVT-001877,S3,517330
CopyObject,1.6622087037887177,10,1,0,0,2.5583782159789,0,0,1,0,EVT-001878,Lambda,251819
ListBuckets,2.0990705781869536,2,2,0,0,3.2663175105883906,0,0,1,0,EVT-001879,Lambda,129204
AttachRolePolicy,1.7772264361001608,5,2,0,0,3.9393487958502056,0,0,1,0,EVT-001880,Lambda,527532
GetObject,2.3513293810524836,5,2,0,0,3.054026328142646,0,0,1,0,EVT-001881,S3,428054
AssumeRole,2.585804223367006,3,1,0,0,2.722529081301638,0,0,1,0,EVT-001882,EC2,141289
PutBucketAcl,2.9920625297940417,5,2,0,0,1.5436095461907247,0,0,1,0,EVT-001883,EC2,126506
GetObject,1.7067776618299149,2,1,0,0,4.178626487269923,0,0,1,0,EVT-001884,Lambda,182694
ListBuckets,2.3675385953657995,5,2,0,0,3.375691861101267,0,0,1,0,EVT-001885,EC2,490903
ListBuckets,1.369681278432086,6,1,0,0,16.07216629984478,0,1,1,0,EVT-001886,EKS,251965
ListBuckets,2.194289004594661,4,1,0,0,17.555592609053907,0,0,1,0,EVT-001887,S3,291224
ListBuckets,2.156280599787204,3,2,0,0,0.9846335373644266,0,1,1,0,EVT-001888,Lambda,697683
RunInstances,2.370724609429464,2,1,0,0,2.7762041146801355,0,0,1,0,EVT-001889,EC2,464647
ListBuckets,1.7000104529550262,5,1,0,0,18.916702164550195,0,0,1,0,EVT-001890,EKS,148301
ListBuckets,2.17499387973415,9,1,0,0,22.74324614212247,0,1,1,0,EVT-001891,EKS,386198
PutBucketAcl,2.1909054882118175,2,3,1,1,6.331557018587779,1,1,0,1,EVT-001892,EKS,302441
PutBucketPolicy,2.795529672355968,5,1,1,0,3.193514408055179,1,0,0,1,EVT-001893,EC2,589240
InvokeFunction,2.3350085853319915,2,2,0,0,3.3521639219081223,0,1,1,0,EVT-001894,EKS,435678
PutObject,1.8374790376862824,5,2,0,0,4.28837916488109,0,0,1,0,EVT-001895,S3,158663
GetObject,1.758409887597165,6,2,0,0,0.4803591294562251,0,1,1,0,EVT-001896,IAM,290236
DescribeInstances,1.806119201253197,4,2,0,0,19.939641852414614,0,0,1,0,EVT-001897,EKS,420499
ConsoleLogin,1.893765968368324,3,2,0,0,1.5791580545265107,0,0,1,0,EVT-001898,Lambda,291380
RunInstances,1.873350877975257,4,1,0,0,2.248220433593526,0,0,1,0,EVT-001899,EKS,287060
GetCallerIdentity,1.8979343299914182,3,1,0,0,0.2779523834980815,0,1,1,0,EVT-001900,S3,693583
PutObjectAcl,2.481978066744142,2,1,1,1,1.651735510239103,0,1,0,1,EVT-001901,EKS,107564
CreateAccessKey,2.8977725725416814,22,5,0,0,5.494022937626668,1,1,1,2,EVT-001902,Lambda,735922
ListBuckets,2.8172817748995724,3,1,0,0,1.255823307015275,0,0,1,0,EVT-001903,EKS,289993
PutBucketAcl,1.4922926151410447,7,1,0,0,6.378595697045023,0,1,1,0,EVT-001904,EC2,422870
GetCallerIdentity,1.8293580067763602,4,2,0,0,0.09361558646436927,0,0,1,0,EVT-001905,IAM,563281
PutBucketPolicy,1.214096264808978,5,2,0,0,2.469938282319996,0,0,1,0,EVT-001906,EKS,569278
AttachRolePolicy,1.8171804406713057,2,1,0,0,1.6709560394395342,0,0,1,0,EVT-001907,EC2,235896
PutObjectAcl,1.8682433850349223,0,1,0,0,0.16561987088926516,0,0,1,0,EVT-001908,S3,468293
CopyObject,1.860466028579698,3,1,0,0,14.634724841404676,0,0,1,0,EVT-001909,EKS,521155
DescribeInstances,2.0097752204686623,2,1,0,0,5.1321906357178415,0,0,1,0,EVT-001910,EKS,128182
RunInstances,1.8965903467294833,3,1,0,0,0.6804635026930749,0,1,1,0,EVT-001911,S3,435939
ListBuckets,1.7859115184662693,4,1,0,0,3.051075016908213,0,0,1,0,EVT-001912,EC2,488617
GetObject,2.1362464498701796,4,2,0,0,8.74383412614253,0,0,1,0,EVT-001913,EC2,202209
PutBucketAcl,2.1961646144934903,3,1,0,0,8.0924240366299,1,0,1,1,EVT-001914,EKS,530127
GetObject,2.6083814933564256,4,1,0,0,8.152682882296027,0,0,1,0,EVT-001915,Lambda,343395
PutObject,2.801799479038351,3,2,0,0,4.804930384573173,0,1,1,0,EVT-001916,Lambda,143251
AttachRolePolicy,1.1550235353944256,2,1,0,0,1.9861035900467288,1,1,0,1,EVT-001917,EC2,362108
CopyObject,5.136719897971348,32,9,1,1,98.39107925142741,1,1,0,3,EVT-001918,S3,787085
InvokeFunction,2.104739981835818,2,1,0,0,4.58383057388642,0,0,1,0,EVT-001919,S3,331434
DescribeInstances,1.7528199301370557,3,2,0,0,21.60489091869988,0,0,1,0,EVT-001920,IAM,544397
RunInstances,1.8537527206416418,5,1,0,0,3.6123551888529115,0,0,1,0,EVT-001921,Lambda,279130
PutObjectAcl,1.6860883011376036,3,1,0,0,19.309304011387848,0,0,1,0,EVT-001922,EKS,557070
PutObject,2.3971169301817534,2,1,0,0,0.2570523376993464,0,0,1,0,EVT-001923,S3,549737
ListBuckets,1.9631937254673397,3,2,0,0,3.004552905989704,0,0,1,0,EVT-001924,IAM,475245
AssumeRole,2.707659668807681,6,2,0,0,2.922089558173215,0,0,1,0,EVT-001925,EC2,320942
AssumeRole,2.010903053130775,5,2,0,0,5.459254332864035,0,1,1,0,EVT-001926,EC2,169997
DeleteTrail,1.7774130712288463,4,2,0,0,0.6499679723841938,0,0,1,0,EVT-001927,Lambda,224770
CopyObject,2.1485563336483917,5,2,0,0,2.4978575548065383,0,0,1,0,EVT-001928,IAM,280216
GetCallerIdentity,2.284617471569511,4,2,0,0,5.613705112913228,0,0,1,0,EVT-001929,S3,418625
GetCallerIdentity,2.264914162589769,6,1,0,0,1.7375895183183583,0,0,1,0,EVT-001930,IAM,660528
ListBuckets,1.809871102105477,2,2,0,0,2.0664187378826897,0,0,1,0,EVT-001931,EKS,555687
AttachRolePolicy,1.2075876670613739,5,1,0,0,6.6494884770060985,0,0,1,0,EVT-001932,S3,626555
PutBucketPolicy,2.8732373165270424,3,2,1,1,0.5263732930611686,0,0,0,1,EVT-001933,EC2,335469
GetObject,2.2122775752098933,1,2,0,0,1.9030011472000907,0,0,0,0,EVT-001934,EC2,134453
GetObject,2.2378544900016313,5,2,0,0,4.064762189152644,0,1,1,0,EVT-001935,S3,637903
CopyObject,2.5578068667686407,4,2,0,0,5.624492780801898,0,1,1,0,EVT-001936,IAM,662920
PutObject,2.1058100960433017,5,1,0,0,0.4935213176922948,0,0,1,0,EVT-001937,EKS,490479
GetCallerIdentity,2.092254421533046,4,2,0,0,1.3603379903158328,0,0,1,0,EVT-001938,IAM,390904
GetObject,2.137550263792175,3,1,0,0,0.6446323693783994,0,0,1,0,EVT-001939,EC2,169707
CreateAccessKey,2.0129329225063843,1,2,0,0,0.6806226769560084,0,1,1,0,EVT-001940,EC2,568846
ListBuckets,1.5967940253585207,4,2,0,0,4.309307639250582,0,0,1,0,EVT-001941,EKS,685775
PutObjectAcl,0.9204341465592787,4,3,1,1,3.3680829044229457,1,0,0,1,EVT-001942,EC2,392089
DescribeInstances,2.069060513942702,5,2,0,0,1.9270695036414518,0,0,1,0,EVT-001943,EKS,534108
RunInstances,1.805287510720228,4,1,0,0,4.4116437152492365,0,0,1,0,EVT-001944,Lambda,156173
ListBuckets,1.3428061759254313,2,1,0,0,0.3211312858160854,0,0,1,0,EVT-001945,EC2,241606
PutObjectAcl,2.9504531000550585,3,2,0,1,5.948415113448186,1,1,1,1,EVT-001946,IAM,473670
AssumeRole,2.0306413091146416,4,1,0,0,3.546180148169407,0,1,1,0,EVT-001947,IAM,285797
DescribeInstances,1.9351461973424329,2,1,0,0,5.369639852752868,0,0,1,0,EVT-001948,EC2,161063
CopyObject,2.002129202650843,2,2,0,0,0.6840118334669942,0,0,1,0,EVT-001949,EC2,383170
GetObject,1.492203391337914,4,1,0,0,2.1287366344435017,0,0,1,0,EVT-001950,EC2,533618
GetObject,1.8332775885460832,3,2,0,0,4.266554964467214,0,0,1,0,EVT-001951,EKS,112995
RunInstances,2.1117005551776082,2,1,0,0,12.736878596896224,0,0,1,0,EVT-001952,EC2,316186
RunInstances,2.714127357689891,8,2,0,0,0.9194283502358596,0,0,1,0,EVT-001953,EKS,636954
GetObject,3.6810586310051367,28,7,1,1,1021.8542777480337,1,1,1,3,EVT-001954,Lambda,734988
PutBucketAcl,2.4192332558794316,4,2,1,0,1.647611579713892,0,1,1,1,EVT-001955,S3,129018
ConsoleLogin,2.4116807518111223,3,2,0,0,0.6707751829277531,0,0,1,0,EVT-001956,S3,148249
PutObjectAcl,1.175578662925889,4,1,1,0,0.45458266054479746,0,1,0,1,EVT-001957,EKS,652963
AttachRolePolicy,2.2743589439373615,2,1,0,0,7.213445434070607,0,1,1,0,EVT-001958,IAM,202727
GetCallerIdentity,2.650373017970621,3,2,0,0,6.351980584170738,0,0,1,0,EVT-001959,S3,427587
CopyObject,1.7148224433738362,2,2,0,0,1.991103320710407,0,0,1,0,EVT-001960,EKS,421624
GetObject,2.53432675264169,4,1,0,0,2.8088285693205832,0,0,1,0,EVT-001961,Lambda,460621
RunInstances,2.27153198334162,6,2,0,0,1.214144007516789,0,0,1,0,EVT-001962,Lambda,578168
PutBucketPolicy,1.2440589363879524,4,2,0,0,2.7574396484354917,0,0,1,0,EVT-001963,S3,488108
PutBucketAcl,2.547169891893774,7,1,0,0,1.4935730861473193,0,1,1,0,EVT-001964,EKS,663060
InvokeFunction,1.4334239081522262,0,2,0,0,16.77420344310653,0,0,1,0,EVT-001965,EC2,483618
PutBucketAcl,2.142762059616771,2,3,1,1,0.06965625423067813,0,1,1,1,EVT-001966,EKS,169251
ListBuckets,1.175788421150275,3,1,0,0,2.06371411457709,0,0,1,0,EVT-001967,S3,459244
CopyObject,2.195986022901927,2,2,0,0,12.98950919583824,0,0,1,0,EVT-001968,EC2,109298
RunInstances,2.7132123970363766,5,1,0,0,4.9404262323986465,0,0,1,0,EVT-001969,IAM,329068
PutObjectAcl,1.8059177147839949,3,2,0,1,4.485682446338461,0,0,1,1,EVT-001970,IAM,519483
PutObject,1.740350751344697,6,1,0,0,15.813719242617024,0,0,1,0,EVT-001971,EC2,676129
GetObject,1.794962140360185,3,2,0,0,7.867254043185058,0,1,1,0,EVT-001972,EKS,262245
InvokeFunction,4.867787887406456,38,7,0,1,100.3820399106994,0,1,1,3,EVT-001973,IAM,787085
DeleteTrail,1.8943696120032552,2,2,0,0,2.987560203666491,0,0,1,0,EVT-001974,EC2,157933
GetObject,2.13244893897807,3,2,0,0,1.7206503091136875,0,0,1,0,EVT-001975,EKS,179336
DescribeInstances,1.6934738601537178,5,1,0,0,4.545712762487223,0,0,1,0,EVT-001976,IAM,343240
CopyObject,5.011077033986403,22,8,0,0,117.57283115148925,0,0,0,3,EVT-001977,EKS,708375
AttachRolePolicy,2.0826274847683663,3,1,0,0,1.2287700927380039,0,0,0,0,EVT-001978,EC2,102565
PutObject,1.5971504541590582,5,2,0,0,3.0401528130684756,0,1,1,0,EVT-001979,IAM,292262
DescribeInstances,2.62405329622357,1,2,0,0,4.814081057990932,0,0,1,0,EVT-001980,Lambda,678412
PutObject,1.8860504667850122,8,2,0,0,10.42790296269005,0,0,1,0,EVT-001981,IAM,316458
GetObject,1.8150249429375798,7,2,0,0,5.254305762907999,0,0,1,0,EVT-001982,EC2,540289
PutBucketAcl,1.962443269392654,5,2,0,0,4.087489368458492,0,0,1,0,EVT-001983,EKS,191123
AttachRolePolicy,2.3452155432890534,5,1,1,1,3.608644999451556,0,0,0,1,EVT-001984,Lambda,305982
RunInstances,1.8791134455492446,4,1,0,0,1.7989061115776737,0,0,1,0,EVT-001985,IAM,383414
GetCallerIdentity,1.8747008858712813,3,2,0,0,0.27276506338206,0,0,1,0,EVT-001986,EC2,458706
GetObject,1.603729363651788,4,1,0,0,3.4207808949008607,0,0,1,0,EVT-001987,IAM,424173
AttachRolePolicy,2.220539434914453,5,1,0,0,7.340488069876809,0,0,1,0,EVT-001988,EKS,634174
InvokeFunction,1.8730651540931322,4,2,0,0,0.4196421340145528,0,1,1,0,EVT-001989,S3,679752
CopyObject,2.697896194391413,3,2,0,0,2.3045416274336765,0,0,1,0,EVT-001990,EC2,647106
RunInstances,1.6772441405646126,5,1,0,0,2.139266590397512,0,0,1,0,EVT-001991,EKS,550033
AssumeRole,1.643008312230175,5,1,0,0,12.117891315898905,0,0,1,0,EVT-001992,S3,420858
GetCallerIdentity,4.5230988048955085,15,9,0,1,26.762660362500164,1,1,1,2,EVT-001993,IAM,734988
ListBuckets,3.365904085588344,32,4,0,0,437.83396420638263,1,1,1,3,EVT-001994,EC2,716434
AttachRolePolicy,2.821659117910925,5,1,0,0,0.39656542351372637,0,0,1,0,EVT-001995,S3,508246
PutObject,2.1456200949991104,3,1,0,0,3.50172512069482,0,1,1,0,EVT-001996,EKS,663195
CreateAccessKey,3.1143351962964414,21,5,0,0,3.695032952373546,0,1,1,2,EVT-001997,EKS,753287
GetCallerIdentity,2.4110919100588433,5,2,0,0,2.038311124781708,0,1,1,0,EVT-001998,EKS,496718
GetObject,1.7077346177052712,4,2,0,0,19.24908381888382,0,0,1,0,EVT-001999,Lambda,554666
AssumeRole,2.23661201821149,5,1,0,0,2.208476067106227,0,0,1,0,EVT-002000,Lambda,481189
CopyObject,4.068284137099944,32,9,0,0,448.5311525481635,0,1,1,3,EVT-002001,EKS,723115
PutBucketAcl,2.1906298337064998,4,2,0,0,6.522315574303475,0,0,1,0,EVT-002002,EC2,428209
ConsoleLogin,1.8026127163384498,1,1,0,0,2.9232048557369046,0,0,1,0,EVT-002003,S3,348727
DescribeInstances,2.132281044562252,4,2,0,0,14.158227050829593,0,0,1,0,EVT-002004,EC2,328744
PutBucketAcl,2.3827869609415027,1,2,1,1,10.301304665249907,0,0,0,1,EVT-002005,EKS,331419
CopyObject,2.6078021955431443,3,1,0,0,17.757973311251178,0,0,1,0,EVT-002006,IAM,662017
PutObjectAcl,1.9587345745455733,0,1,0,1,4.012781261269932,1,0,1,1,EVT-002007,EKS,188867
GetCallerIdentity,1.9574163986480433,6,1,0,0,0.06510586400366491,0,0,1,0,EVT-002008,Lambda,216820
PutBucketPolicy,2.4225598852493198,3,2,0,0,0.1568631256762225,0,0,1,1,EVT-002009,Lambda,352242
ListBuckets,1.4425496927400778,5,2,0,0,0.4694356336109043,0,0,1,0,EVT-002010,Lambda,426541
AttachRolePolicy,3.057864121801708,3,3,1,0,0.8966164402489117,1,0,0,1,EVT-002011,EKS,178708
InvokeFunction,2.372599661910297,3,2,0,0,4.4968135670814675,0,0,0,0,EVT-002012,EKS,179695
DescribeInstances,1.8733719385897147,1,2,0,0,2.2135748311771057,0,0,1,0,EVT-002013,IAM,295795
AssumeRole,2.7414423905990413,3,2,0,0,5.398970456718214,0,1,1,0,EVT-002014,Lambda,180124
PutObject,1.1299004824915375,5,1,0,0,2.6220328921016813,0,0,1,0,EVT-002015,IAM,581558
PutBucketAcl,2.8144041271493885,6,2,0,0,6.048294265116124,0,0,1,0,EVT-002016,EC2,135953
CopyObject,4.230391884657777,20,3,1,1,992.6607766073948,0,1,1,3,EVT-002017,IAM,723845
GetCallerIdentity,1.3548948785461612,3,1,0,0,17.753564998612386,0,0,1,0,EVT-002018,S3,601759
PutBucketAcl,1.9812453392780531,2,2,1,0,2.050342413654315,0,1,0,1,EVT-002019,Lambda,286049
PutBucketPolicy,1.6304795389395759,3,2,0,0,3.6152550641639882,0,0,1,0,EVT-002020,EKS,486125
DescribeInstances,3.281119260674342,20,14,0,1,1.5266169047213625,0,0,1,2,EVT-002021,Lambda,791085
DescribeInstances,1.9399791507755997,2,2,0,0,7.829861038721242,0,0,1,0,EVT-002022,EC2,579434
AssumeRole,2.1076188418074517,4,1,0,0,12.012153443199276,0,0,1,0,EVT-002023,EKS,318407
GetCallerIdentity,2.5936810887014494,3,2,0,0,1.615141779984858,0,1,1,0,EVT-002024,S3,210485
CopyObject,1.9372741056714924,4,2,0,0,1.8665715044749613,0,0,1,0,EVT-002025,IAM,559695
ConsoleLogin,2.195852776540651,2,2,0,0,0.049750677981634545,0,1,1,0,EVT-002026,Lambda,599470
GetObject,1.3136966862486732,4,2,0,0,2.8892591557617537,0,0,1,0,EVT-002027,IAM,408849
GetObject,2.4048155901578423,4,1,0,0,6.4306552389362235,0,0,1,0,EVT-002028,Lambda,696207
CopyObject,1.4271131886260298,5,2,0,0,9.325367836054884,0,0,1,0,EVT-002029,IAM,545580
DescribeInstances,1.7406890503691583,1,1,0,0,5.142001096250674,0,1,1,0,EVT-002030,Lambda,415252
PutBucketAcl,1.8220022107571698,1,2,1,1,2.7898985408452552,1,0,1,1,EVT-002031,Lambda,571744
DescribeInstances,2.311248411040251,1,2,0,0,2.1037863551181304,0,0,1,0,EVT-002032,IAM,572590
ListBuckets,1.407134463529561,2,1,0,0,8.892202969425483,0,0,1,0,EVT-002033,Lambda,514266
RunInstances,1.5624098002519409,6,2,0,0,4.355853427038231,0,0,1,0,EVT-002034,EKS,500800
GetCallerIdentity,3.971980142098762,14,10,0,1,2.1960506250764564,1,1,0,2,EVT-002035,EKS,713522
PutBucketAcl,1.8153627793052263,3,1,0,0,7.664415038254264,0,0,1,0,EVT-002036,IAM,603179
CopyObject,1.9617540603342754,6,1,0,0,11.4551028972134,0,0,1,0,EVT-002037,EKS,375739
ListBuckets,3.6705129394179563,43,4,0,0,406.6482422095539,0,0,0,3,EVT-002038,IAM,784788
GetObject,2.2327401757228316,7,1,0,0,7.091304131514481,0,0,1,0,EVT-002039,IAM,419217
RunInstances,2.017542414520378,2,1,0,0,22.23760520202475,0,0,1,0,EVT-002040,EC2,270915
DescribeInstances,1.725658929529343,3,1,0,0,4.116800859191249,0,0,1,0,EVT-002041,EC2,309355
ListBuckets,1.7433829116868613,2,1,0,0,6.465440815612848,0,0,1,0,EVT-002042,IAM,502851
DescribeInstances,2.369544254632785,4,2,0,0,1.2081905319896855,0,0,1,0,EVT-002043,IAM,596014
GetObject,1.7141008998763154,6,1,0,0,6.19523169147638,0,0,1,0,EVT-002044,IAM,238378
AssumeRole,1.6296238073346239,8,1,0,0,13.557720322050205,0,0,1,0,EVT-002045,Lambda,692351
CopyObject,2.293387114940534,1,1,0,0,4.748975883917491,0,0,1,0,EVT-002046,S3,321147
AssumeRole,2.124285280697164,1,1,0,0,9.76193629537491,0,0,1,0,EVT-002047,EC2,510823
RunInstances,2.4344335367676964,2,2,0,0,0.3263551655648805,0,1,1,0,EVT-002048,Lambda,192771
PutBucketPolicy,1.7243911439368993,1,3,1,0,2.096889812647608,0,0,1,1,EVT-002049,EC2,559883
ListBuckets,4.82048247284905,34,5,0,0,227.68645950078312,1,0,0,3,EVT-002050,S3,723115
PutObjectAcl,1.8208388984067354,7,1,1,1,1.1493370935650404,0,0,0,1,EVT-002051,EKS,446651
PutObject,1.8889130836594463,3,1,0,0,3.28846392951312,0,0,1,0,EVT-002052,EC2,470178
PutObject,1.9067566680086339,2,2,0,0,0.6439959187763377,0,0,1,0,EVT-002053,IAM,198794
PutBucketPolicy,1.8081262893551975,5,1,0,0,5.6769665563121965,0,0,1,0,EVT-002054,Lambda,438177
PutBucketPolicy,2.1042871467936317,4,2,1,0,1.8559588652894399,0,0,0,1,EVT-002055,EKS,581246
ListBuckets,2.1311483527724002,1,2,0,0,0.6299443258794436,0,0,1,0,EVT-002056,S3,260659
ListBuckets,2.1517377396722455,4,1,0,0,0.8681110893354611,0,0,1,0,EVT-002057,S3,385387
GetObject,1.5792450908406346,2,1,0,0,13.256514043155484,0,0,1,0,EVT-002058,S3,430282
ListBuckets,2.6273163989359207,3,2,0,0,1.1820123281219683,0,1,1,0,EVT-002059,EKS,528175
DescribeInstances,3.521885715420388,19,12,0,0,21.423510633984083,1,0,1,2,EVT-002060,S3,723115
ListBuckets,1.635230679097183,0,1,0,0,1.0102970893226546,0,0,1,0,EVT-002061,Lambda,517235
GetObject,1.6506566417519741,4,2,0,0,3.023844582700777,0,0,1,0,EVT-002062,EKS,372504
DeleteTrail,2.097500992160659,4,1,0,0,0.8261241073508765,0,0,1,0,EVT-002063,Lambda,378986
DescribeInstances,2.1802450098166894,5,1,0,0,4.661589497462176,0,0,1,0,EVT-002064,IAM,564679
PutObjectAcl,1.3676436221356851,3,3,1,1,7.191998352039441,1,1,0,1,EVT-002065,IAM,108220
ConsoleLogin,1.9107741249220986,5,1,0,0,0.45462733379546505,0,0,1,0,EVT-002066,S3,631070
CreateAccessKey,1.0826437428127176,1,1,0,0,1.3507561420768244,0,0,1,0,EVT-002067,IAM,327503
PutBucketAcl,2.5542924443891435,3,3,0,1,2.436574962706856,1,0,0,1,EVT-002068,Lambda,380974
PutBucketAcl,2.414699535956226,6,1,1,1,1.166688855246142,0,0,1,1,EVT-002069,Lambda,184656
DescribeInstances,1.0141219278083198,3,2,0,0,1.1146190680356114,0,0,1,0,EVT-002070,EC2,321615
PutObject,2.5432484383469043,5,1,0,0,0.14359377940504706,0,1,1,0,EVT-002071,S3,383751
PutObject,1.8871226443418971,1,1,0,0,1.2292538865610205,0,0,1,0,EVT-002072,Lambda,531554
DescribeInstances,2.1143915916517546,0,2,0,0,9.338296202518022,0,0,1,0,EVT-002073,IAM,603686
GetCallerIdentity,1.3717904963227316,3,2,0,0,1.2174432101630712,0,0,1,0,EVT-002074,IAM,679330
GetObject,4.390097119418368,27,4,0,0,116.40167827390981,0,1,0,3,EVT-002075,EKS,786551
CopyObject,2.2232392405045953,7,1,0,0,5.799359603182005,0,0,1,0,EVT-002076,EC2,649279
RunInstances,2.0414455888536867,7,1,0,0,3.7990181545177637,0,0,1,0,EVT-002077,EKS,205688
DescribeInstances,1.8385458753562895,1,2,0,0,3.0581289899773383,0,1,1,0,EVT-002078,IAM,381915
CreateAccessKey,1.6225796721502703,2,1,0,0,0.002881593851362895,0,0,1,0,EVT-002079,EKS,547875
PutBucketAcl,2.706347342792535,2,2,0,1,0.7247409332904955,1,0,0,1,EVT-002080,IAM,526919
CreateAccessKey,2.2112000166100056,3,1,0,0,4.839352077300232,0,0,1,0,EVT-002081,EKS,102114
GetObject,2.1940490235478323,7,2,0,0,9.069674101164907,0,0,0,0,EVT-002082,S3,612153
ListBuckets,5.062549302387762,25,7,1,1,732.5774949064236,1,1,0,3,EVT-002083,Lambda,773194
GetCallerIdentity,2.7771994071961186,3,2,0,0,2.105601191668371,0,0,0,0,EVT-002084,S3,688720
ListBuckets,2.352581904473549,2,1,0,0,0.5482719263135699,0,0,1,0,EVT-002085,EKS,684560
CopyObject,2.650892456665429,5,2,0,0,8.178771632396831,0,0,1,0,EVT-002086,IAM,578121
GetObject,2.5204633394608122,3,2,0,0,6.021958053257678,0,1,1,0,EVT-002087,Lambda,490003
ListBuckets,2.3279563085316055,2,1,0,0,1.4386152827002285,0,0,1,0,EVT-002088,EKS,667678
PutObject,1.3094467059116857,3,2,0,0,1.51916520257642,0,0,1,0,EVT-002089,EC2,111110
DescribeInstances,2.3057144769480056,7,1,0,0,4.3227655088764205,0,0,1,0,EVT-002090,S3,164214
GetObject,1.7806617848539925,3,1,0,0,1.1033959556983313,0,0,1,0,EVT-002091,IAM,498198
AssumeRole,2.5771566770058487,4,1,0,0,3.6305178247966907,0,0,1,0,EVT-002092,EC2,130677
RunInstances,1.8671096732315704,2,1,0,0,13.973710488730692,0,0,1,0,EVT-002093,EC2,291284
ConsoleLogin,2.0384539894983,4,1,0,0,4.2105662979305105,0,0,1,0,EVT-002094,Lambda,362109
InvokeFunction,5.559578203512368,29,7,0,1,128.63636385297065,1,1,0,3,EVT-002095,EC2,712630
CreateAccessKey,2.27646312324444,10,1,0,0,12.684028083826423,0,0,1,0,EVT-002096,IAM,586556
CopyObject,1.7259004426461253,2,2,0,0,44.79481079142204,0,0,1,0,EVT-002097,Lambda,135603
PutBucketAcl,1.8693839226036169,5,1,0,0,9.056562855422834,0,0,1,0,EVT-002098,Lambda,608161
DescribeInstances,5.674171307035756,19,5,0,1,1.4604344911344194,0,1,1,2,EVT-002099,EKS,723115
ListBuckets,1.9121949463520016,5,1,0,0,0.8336548650541813,0,0,1,0,EVT-002100,EC2,132578
ListBuckets,2.3426834723993077,8,2,0,0,6.238182190740412,0,0,1,0,EVT-002101,EC2,560995
PutBucketAcl,2.131373832669396,3,3,1,0,3.659792304955543,0,0,1,1,EVT-002102,EC2,155027
CopyObject,1.5510139900655537,1,2,0,0,1.1787524801484057,0,1,1,0,EVT-002103,Lambda,578205
CopyObject,2.093719344150759,5,2,0,0,1.3914082327364963,0,0,1,0,EVT-002104,EC2,136910
DescribeInstances,1.2983718992973148,1,2,0,0,11.072612406600314,0,0,1,0,EVT-002105,IAM,655386
PutObject,1.9115030888197024,0,1,0,0,1.6330446099956504,0,0,1,0,EVT-002106,EC2,158545
GetObject,1.497975005190685,4,1,0,0,9.154658161145804,0,0,1,0,EVT-002107,EKS,374303
InvokeFunction,1.8230442882871631,6,2,0,0,10.81828686723422,0,0,1,0,EVT-002108,EKS,319953
AssumeRole,2.110295925162693,1,1,0,0,22.960741898948807,0,1,1,0,EVT-002109,Lambda,340448
